scaffold	length	cov	circ	repeat.	mult	alt_grp	graph_path	prediction	type	Quality	COMPLETENESS.score.	SPECIFIC_KEYWORD	TOTAL_PROTEIN_NUM	PHAGE_HIT_PROTEIN_NUM	ATT_SITE_SHOWUP	MOST_COMMON_PHAGE_NAME.hit_genes_count.	engel_match_per	matt_match_len	engel_match_len	matt_match	engel_match	matt_match_per	match	deepvir	metaphinder	PPRmeta	vibrant	virfinder	virsorter	virsorter_virome	vibrant_virome	phaster
contig_3080	6678	16	Y	N	1	*	3080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3081	4359	47	Y	N	1	*	3081	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	83.375	837	1197	MN855613	JAAOBB010000029.1	86.619	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
contig_3085	7691	6	Y	N	1	*	3085	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3087	4495	312	Y	N	2	*	3087	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	856.4	NA	MN855803	NA	92.4966	matthijnssen	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3089	8293	38	Y	N	1	*	3089	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	93.2666	NA	1655.6	NA	JAAOBB010000003.1	NA	engel	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
contig_3090	5077	19	Y	N	1	*	3090	plasmid	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_3091	4330	121	Y	N	2	*	3091	plasmid	lytic,lytic	low quality draft	NA	NA	NA	NA	NA	NA	95.8374	874.6	485	MN856006	JAAOBB010000017.1	94.3156	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3094	5013	9	Y	N	1	*	3094	virus	lytic,lytic	low quality draft	NA	NA	NA	NA	NA	NA	77.453	582.2	1335	MN855708	JAAOBB010000022.1	90.6178	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3097	4247	42	Y	N	2	*	3097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3099	5585	16	Y	N	1	*	3099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3101	4763	58	Y	N	1	*	3101	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	88.144	878	641	MN856008	JAAOBB010000029.1	91.0863333333333	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3105	7951	12	Y	N	1	*	3105	plasmid	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
contig_3106	3603	80	Y	N	1	*	3106	virus	lysogenic,lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	93.915	310.5	440.5	MN855671	JAAOBB010000022.1	84.524	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_311	4500	429	N	Y	214	*	311	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1198.33333333333	NA	MN855708	NA	95.006	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3110	28709	6	Y	N	1	*	3110	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	691	NA	MN855734	NA	86.687	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3111	6238	27	Y	N	1	*	3111	virus	lytic	low quality draft	incomplete(20)	head	11	8	no	PHAGE_Lactob_phiadh_NC_000896(7),PHAGE_Lactob_Sha1_NC_019489(5),PHAGE_Lactoc_bIL286_NC_002667(4),PHAGE_Lactoc_lato_NC_004746(3),PHAGE_Strept_Sfi19_NC_000871(2),PHAGE_Strept_DT1_NC_002072(2),PHAGE_Strept_Sfi21_NC_000872(2),PHAGE_Strept_Abc2_NC_013645(2),PHAGE_Lactoc_BK5_T_NC_002796(2),PHAGE_Strept_YMC_2011_NC_018285(1),PHAGE_Strept_7201_NC_002185(1),PHAGE_Lactob_Lv_1_NC_011801(1)	NA	2354.5	NA	MN856101	NA	91.137	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_3112	2224	38	Y	N	1	*	3112	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3113	1945	110	Y	N	1	*	3113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3115	2239	76	Y	N	1	*	3115	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	83.603	478	433	MN855845	JAAOBB010000029.1	86.192	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_3116	2256	24	Y	N	1	*	3116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3117	2152	34	Y	N	1	*	3117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3118	2247	83	Y	N	9	*	3118	organism	lytic,lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	281.75	NA	MN855708	NA	77.7185	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
contig_3123	6381	11	Y	N	1	*	3123	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3126	1876	57	Y	N	1	*	3126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3127	8677	71	Y	N	1	*	3127	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_3128	3107	28	Y	N	1	*	3128	organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3129	5198	10	Y	N	1	*	3129	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_3130	5025	4	Y	N	1	*	3130	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_3132	3712	11	Y	N	1	*	3132	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_3133	4489	13	Y	N	1	*	3133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3134	8981	13	Y	N	1	*	3134	virus	lytic	low quality draft	incomplete(30)	tail	16	11	no	PHAGE_Lactob_Lb338_1_NC_012530(3),PHAGE_Entero_EFLK1_NC_029026(2),PHAGE_Bacill_Bobb_NC_024792(2),PHAGE_Bacill_phiNIT1_NC_021856(1),PHAGE_Bacill_Grass_NC_022771(1),PHAGE_Staphy_phiIPLA_RODI_NC_028765(1),PHAGE_Bacill_Shbh1_NC_030925(1),PHAGE_Staphy_S25_4_NC_022918(1),PHAGE_Staphy_phiIPLA_C1C_NC_028962(1),PHAGE_Lister_List_36_NC_024364(1),PHAGE_Bacill_Bastille_NC_018856(1),PHAGE_Entero_phiEF24C_NC_009904(1),PHAGE_Staphy_SA11_NC_019511(1),PHAGE_Staphy_S25_3_NC_022920(1),PHAGE_Staphy_P108_NC_025426(1),PHAGE_Bacill_T_NC_024205(1),PHAGE_Entero_ECP3_NC_027335(1),PHAGE_Staphy_812_NC_029080(1),PHAGE_Bacill_CAM003_NC_024216(1),PHAGE_Bacill_Bp8p_C_NC_029121(1),PHAGE_Lister_LMTA_34_NC_042048(1),PHAGE_Lister_LP_048_NC_024359(1),PHAGE_Lister_P100_NC_007610(1),PHAGE_Staphy_phiSA012_NC_023573(1),PHAGE_Staphy_Twort_NC_007021(1),PHAGE_Staphy_phiIBB_SEP1_NC_041928(1),PHAGE_Bacill_Evoli_NC_024207(1),PHAGE_Staphy_GH15_NC_019448(1),PHAGE_Staphy_Stau2_NC_030933(1),PHAGE_Lister_LMSP_25_NC_024360(1),PHAGE_Staphy_G1_NC_007066(1),PHAGE_Staphy_JD007_NC_019726(1),PHAGE_Bacill_SIOphi_NC_042133(1)	96.1215	2256.75	1469	MN856100	JAAOBB010000173.1	97.64	both	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
contig_3137	4514	27	Y	N	1	*	3137	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_3139	2412	19	Y	N	1	*	3139	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	785.666666666667	NA	MN855989	NA	83.4073333333333	matthijnssen	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
contig_314	4794	6	N	Y	3	*	314	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	74.831	1999	2225	MN855708	JAAOBB010000022.1	91.046	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
contig_3142	4576	52	Y	N	1	*	3142	virus	lysogenic,lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3144	3400	7	Y	N	1	*	3144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3145	4577	12	Y	N	1	*	3145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_3148	1944	65	Y	N	1	*	3148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_315	1623	38	N	Y	19	*	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	523.5	NA	MN855708	NA	95.2225	matthijnssen	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_3152	2306	125	Y	N	1	*	3152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_3153	3393	12	Y	N	1	*	3153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_3154	2892	10	Y	N	1	*	3154	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	91.874	388	443	MN855975	JAAOBB010000140.1	87.113	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3155	3889	28	Y	N	1	*	3155	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3157	1957	172	Y	N	2	*	3157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3158	4823	17	Y	N	1	*	3158	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3159	5395	14	Y	N	1	*	3159	virus	lytic,lytic	low quality draft	questionable(80)	tail	13	11	no	PHAGE_Phage_Gifsy_1_NC_010392(3),PHAGE_Entero_mEp460_NC_019716(3),PHAGE_Entero_DE3_NC_042057(2),PHAGE_Entero_lambda_NC_001416(2),PHAGE_Entero_HK629_NC_019711(2),PHAGE_Salmon_Fels_1_NC_010391(2),PHAGE_Entero_HK630_NC_019723(2),PHAGE_Mannhe_vB_MhS_587AP2_NC_028743(1),PHAGE_Phage_Gifsy_2_NC_010393(1),PHAGE_Mannhe_vB_MhS_1152AP2_NC_028956(1),PHAGE_Burkho_phi6442_NC_009235(1),PHAGE_Pseudo_phi3_NC_030940(1),PHAGE_Entero_BP_4795_NC_004813(1),PHAGE_Haemop_HP2_NC_003315(1),PHAGE_Entero_vB_EcoS_ACG_M12_NC_019404(1),PHAGE_Entero_cdtI_NC_009514(1),PHAGE_Acinet_YMC11/11/R3177_NC_041866(1),PHAGE_Mannhe_vB_MhS_535AP2_NC_028853(1),PHAGE_Burkho_Bcep176_NC_007497(1),PHAGE_Burkho_phiE125_NC_003309(1),PHAGE_Burkho_phi1026b_NC_005284(1),PHAGE_Escher_Rtp_NC_007603(1),PHAGE_Haemop_HP1_NC_001697(1)	NA	590	NA	MN855729	NA	80.9685	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
contig_3160	3379	16	Y	N	1	*	3160	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	92.9885	698	517.5	MN855677	JAAOBB010000017.1	92.55	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3164	2394	62	Y	N	1	*	3164	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	88.762	1400	1406	MN855721	JAAOBB010000051.1	88.143	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3165	5163	10	Y	N	1	*	3165	virus	lytic,lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3166	3015	43	Y	N	1	*	3166	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_3168	1932	112	Y	N	1	*	3168	organism	lytic,lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_3169	11474	71	Y	N	1	*	3169	virus	lytic,lytic	high quality draft	NA	NA	NA	NA	NA	NA	83.176	1298.57142857143	4440	MN855982	JAAOBB010000036.1	91.3342857142857	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_3170	4277	28	Y	N	1	*	3170	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3176	2572	47	Y	N	1	*	3176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3179	1784	69	Y	N	1	*	3179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	882	NA	MN856004	NA	96.2365	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
contig_3180	2832	134	Y	N	1	*	3180	organism	lytic,lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_3182	4702	59	Y	N	1	*	3182	organism	NA	NA	NA	NA	NA	NA	NA	NA	94.096	653.333333333333	542	MN856006	JAAOBB010000018.1	95.7246666666667	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_333	3481	126	N	Y	63	*	333	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	324.25	NA	MN855708	NA	93.71625	matthijnssen	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_338	8554	4	N	Y	1	*	338	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	808.166666666667	NA	MN855708	NA	91.5928333333333	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_339	17148	58	N	N	2	*	339	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1010.16666666667	NA	MN855708	NA	93.5595	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_345	3154	1018	N	Y	339	*	345	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	898.666666666667	NA	MN855708	NA	93.9163333333333	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_35	4070	28	N	Y	7	*	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_350	1955	24	N	Y	8	*	350	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	982	NA	MN855708	NA	93.449	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_351	1531	13	N	Y	4	*	351	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1534	NA	MN855708	NA	96.154	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_360	1618	26	N	Y	13	*	360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1618	NA	MN855708	NA	95.859	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_362	2717	95	N	Y	47	*	362	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2718	NA	MN855708	NA	94.518	matthijnssen	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_37	5768	3	N	Y	1	*	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_372	3459	304	N	Y	101	*	372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1098	NA	MN855708	NA	95.4795	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_373	2548	424	N	Y	106	*	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.04	2448	1537	MN855708	JAAOBB010000022.1	96.242	both	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_386	14798	32	N	Y	10	*	386	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1665	NA	MN855708	NA	89.9221666666667	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_387	42092	6	N	Y	3	*	387	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1533.71428571429	NA	MN855708	NA	86.8329285714286	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_395	2755	30	N	Y	7	*	395	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	602	NA	MN855708	NA	83.9313333333333	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_397	1560	188	N	Y	94	*	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	393.25	NA	MN855708	NA	95.6665	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_405	2550	21	N	Y	10	*	405	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2551	NA	MN855708	NA	95.688	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_411	2046	29	N	Y	5	*	411	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	525	NA	MN855708	NA	91.943	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_414	3849	5	N	Y	2	*	414	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1008	NA	MN855708	NA	85.63	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_415	2408	27	N	Y	3	*	415	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	389.666666666667	NA	MN855708	NA	93.8	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_427	2350	41	N	Y	20	*	427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	315.5	NA	MN855708	NA	90.7405	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_43	4390	9	N	Y	1	*	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_437	1650	11	N	Y	2	*	437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1651	NA	MN855708	NA	95.821	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_440	2007	32	N	Y	8	*	440	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1980	NA	MN855708	NA	92.273	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_444	2021	9	N	Y	3	*	444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1012.5	NA	MN855708	NA	97.5075	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_447	8460	450	N	Y	225	*	447	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1519	NA	MN855708	NA	92.236	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_45	17439	131	N	N	6	*	66,2029,45	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_450	2508	34	N	Y	3	*	450	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2274	NA	MN855708	NA	95.91	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_451	2680	28	N	Y	4	*	451	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	2188	NA	MN855708	NA	93.099	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_46	2401	4	N	Y	1	*	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_461	6555	7	N	Y	3	*	461	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1773.66666666667	NA	MN855708	NA	91.6086666666667	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_462	2194	339	N	Y	84	*	462	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	76.19	2194	273	MN855710	JAAOBB010000022.1	97.083	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_463	15539	5	N	Y	1	*	463	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	80.342	3555.5	468	MN855708	JAAOBB010000022.1	88.62375	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_464	2138	122	N	Y	40	*	464	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	382.75	NA	MN855708	NA	82.37275	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_467	2280	16	N	Y	1	*	467	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	786	NA	MN855708	NA	85.9805	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_469	1784	8	N	Y	4	*	469	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1777	NA	MN855710	NA	93.191	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_47	1878	8	N	Y	1	*	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_471	4549	37	N	Y	18	*	471	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1948	NA	MN855708	NA	94.1045	matthijnssen	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_473	4156	176	N	Y	88	*	473	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	724.666666666667	NA	MN855708	NA	92.6366666666667	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_474	6452	28	N	Y	14	*	474	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	997.75	NA	MN855708	NA	89.56325	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
