V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,host
contig_2499,GIAP001_0041_d01_CNTG00004_181488_182981_SPACER181944,100,32,0,0,3846,3877,1,32,5.96e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2499,GIAP001_0041_d01_CNTG00004_181488_182981_SPACER181944,100,32,0,0,11128,11159,32,1,5.96e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2499,GIAP001_0006_d01_CNTG00007_339972_340239_SPACER340000,100,32,0,0,14397,14428,32,1,5.96e-10,62.2,Gilliamella apicola Ga_172
contig_2499,GIAP001_0035_d01_CNTG00005_76098_78325_SPACER76616,100,31,0,0,20976,21006,2,32,2.26e-09,60.3,Gilliamella apicola P83G
contig_2499,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1534,100,31,0,0,4411,4441,31,1,2.26e-09,60.3,Gilliamella apicola G5_S5
contig_2499,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1534,100,30,0,0,10567,10596,3,32,8.57e-09,58.4,Gilliamella apicola G5_S5
contig_2499,GIAP001_0059_c01_1951318_1952017_SPACER1951713,100,30,0,0,13343,13372,3,32,8.57e-09,58.4,Gilliamella apicola wkB1b
contig_2499,GIAP001_0057_d01_CNTG00003_46867_47689_SPACER46958,100,29,0,0,17194,17222,32,4,3.25e-08,56.4,Gilliamella apicola 28_S38
contig_2499,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER729789,100,28,0,0,9748,9775,30,3,1.23e-07,54.5,Gilliamella apicola Ga_178
contig_2500,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER12903,100,33,0,0,10035,10067,1,33,7.62e-11,64.1,Gilliamella apicola NO4_S12
contig_2500,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER12903,100,33,0,0,379,411,33,1,7.62e-11,64.1,Gilliamella apicola NO4_S12
contig_2500,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER12990,100,33,0,0,10035,10067,1,33,7.62e-11,64.1,Gilliamella apicola NO14_S27
contig_2500,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER12990,100,33,0,0,379,411,33,1,7.62e-11,64.1,Gilliamella apicola NO14_S27
contig_2500,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13234,100,33,0,0,10035,10067,1,33,7.62e-11,64.1,Gilliamella apicola NO12_S17
contig_2500,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13234,100,33,0,0,379,411,33,1,7.62e-11,64.1,Gilliamella apicola NO12_S17
contig_2500,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13013,100,33,0,0,10035,10067,1,33,7.62e-11,64.1,Gilliamella apicola NO15_S32
contig_2500,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13013,100,33,0,0,379,411,33,1,7.62e-11,64.1,Gilliamella apicola NO15_S32
contig_2500,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER12978,100,33,0,0,10035,10067,1,33,7.62e-11,64.1,Gilliamella apicola NO13_S22
contig_2500,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER12978,100,33,0,0,379,411,33,1,7.62e-11,64.1,Gilliamella apicola NO13_S22
contig_2500,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER279769,100,33,0,0,10035,10067,1,33,7.62e-11,64.1,Gilliamella apicola NO1_S2
contig_2500,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER279769,100,33,0,0,379,411,33,1,7.62e-11,64.1,Gilliamella apicola NO1_S2
contig_2500,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER274767,100,33,0,0,10035,10067,1,33,7.62e-11,64.1,Gilliamella apicola NO3_S7
contig_2500,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER274767,100,33,0,0,379,411,33,1,7.62e-11,64.1,Gilliamella apicola NO3_S7
contig_2500,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER67021,100,33,0,0,379,411,1,33,7.62e-11,64.1,Gilliamella apicola NO16_S37
contig_2500,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER67021,100,33,0,0,10035,10067,33,1,7.62e-11,64.1,Gilliamella apicola NO16_S37
contig_2500,GIAP001_0035_d01_CNTG00005_76098_78325_SPACER76616,100,32,0,0,124,155,1,32,2.89e-10,62.2,Gilliamella apicola P83G
contig_2500,GIAP001_0035_d01_CNTG00005_76098_78325_SPACER76616,100,32,0,0,10292,10323,32,1,2.89e-10,62.2,Gilliamella apicola P83G
contig_2511,GIAP001_0059_c01_1960681_1961077_SPACER1961016,100,33,0,0,23216,23248,33,1,2.06e-10,64.1,Gilliamella apicola wkB1b
contig_2511,GIAP001_0059_c01_1960681_1961077_SPACER1961016,100,33,0,0,17762,17794,1,33,2.06e-10,64.1,Gilliamella apicola wkB1b
contig_2511,GIAP001_0091_d01_CNTG00038_18638_19461_SPACER19400,100,32,0,0,3216,3247,1,32,7.82e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2511,GIAP001_0009_d01_CNTG00031_13561_14322_SPACER13835,100,32,0,0,3660,3691,1,32,7.82e-10,62.2,Gilliamella apicola AW13_S29
contig_2511,GIAP001_0052_d01_CNTG00031_492_1314_SPACER521,100,32,0,0,3216,3247,32,1,7.82e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2511,GIAP001_0009_d01_CNTG00026_6968_7790_SPACER6997,100,32,0,0,3216,3247,32,1,7.82e-10,62.2,Gilliamella apicola AW13_S29
contig_2511,GIAP001_0041_d01_CNTG00011_78377_79138_SPACER78651,100,32,0,0,3660,3691,1,32,7.82e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2511,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER728508,100,32,0,0,1005,1036,32,1,7.82e-10,62.2,Gilliamella apicola Ga_178
contig_2511,GIAP001_0091_d01_CNTG00010_68966_69727_SPACER69240,100,32,0,0,3660,3691,1,32,7.82e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2511,GIAP001_0052_d01_CNTG00009_68928_69689_SPACER69202,100,32,0,0,3660,3691,1,32,7.82e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2511,GIAP001_0017_d01_CNTG00008_80397_81158_SPACER80671,100,32,0,0,3660,3691,1,32,7.82e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2511,GIAP001_0017_d01_CNTG00007_91894_92717_SPACER92656,100,32,0,0,3216,3247,1,32,7.82e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2511,GIAP001_0041_d01_CNTG00004_175409_176232_SPACER176171,100,32,0,0,3216,3247,1,32,7.82e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2511,GIAP001_0057_d01_CNTG00003_61875_62442_SPACER62138,100,32,0,0,4638,4669,1,32,7.82e-10,62.2,Gilliamella apicola 28_S38
contig_2511,GIAP001_0059_c01_2636052_2637484_SPACER2637424,100,32,0,0,25556,25587,32,1,7.82e-10,62.2,Gilliamella apicola wkB1b
contig_2511,GIAP001_0059_c01_2636052_2637484_SPACER2637424,100,32,0,0,15423,15454,1,32,7.82e-10,62.2,Gilliamella apicola wkB1b
contig_2511,GIAP001_0059_c01_2636052_2637484_SPACER2636936,100,32,0,0,20786,20817,32,1,7.82e-10,62.2,Gilliamella apicola wkB1b
contig_2511,GIAP001_0059_c01_2636052_2637484_SPACER2636936,100,32,0,0,20193,20224,1,32,7.82e-10,62.2,Gilliamella apicola wkB1b
contig_2511,GIAP001_0057_d01_CNTG00003_50077_50593_SPACER50472,100,31,0,0,278,308,32,2,2.97e-09,60.3,Gilliamella apicola 28_S38
contig_2511,GIAP001_0084_d01_CNTG00020_29266_29844_SPACER29418,100,29,0,0,3947,3975,32,4,4.26e-08,56.4,Gilliamella apicola A9_S9
contig_2511,GIAP001_0051_d01_CNTG00019_40432_41010_SPACER40584,100,29,0,0,3947,3975,32,4,4.26e-08,56.4,Gilliamella apicola A8_S4
contig_2511,GIAP001_0009_d01_CNTG00019_25945_26523_SPACER26340,100,29,0,0,3947,3975,1,29,4.26e-08,56.4,Gilliamella apicola AW13_S29
contig_2511,GIAP001_0041_d01_CNTG00003_18000_18578_SPACER18152,100,29,0,0,3947,3975,32,4,4.26e-08,56.4,Gilliamella apicola A-7-12_S13
contig_2511,GIAP001_0017_d01_CNTG00002_193132_193710_SPACER193527,100,29,0,0,3947,3975,1,29,4.26e-08,56.4,Gilliamella apicola A-1-24_S9
contig_2511,GIAP001_0091_d01_CNTG00002_168275_168853_SPACER168670,100,29,0,0,3947,3975,1,29,4.26e-08,56.4,Gilliamella apicola A-9-12_S11
contig_2511,GIAP001_0052_d01_CNTG00002_20995_21573_SPACER21147,100,29,0,0,3947,3975,32,4,4.26e-08,56.4,Gilliamella apicola A-2-24_S10
contig_2512,GIAP001_0091_d01_CNTG00058_3759_5252_SPACER4886,100,32,0,0,3406,3437,1,32,1.87e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2512,GIAP001_0052_d01_CNTG00047_3565_5058_SPACER3900,100,32,0,0,3406,3437,32,1,1.87e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2512,GIAP001_0009_d01_CNTG00026_218_1711_SPACER553,100,32,0,0,3406,3437,32,1,1.87e-10,62.2,Gilliamella apicola AW13_S29
contig_2512,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER728508,100,32,0,0,2156,2187,1,32,1.87e-10,62.2,Gilliamella apicola Ga_178
contig_2512,GIAP001_0017_d01_CNTG00007_97973_99466_SPACER99100,100,32,0,0,3406,3437,1,32,1.87e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2512,GIAP001_0041_d01_CNTG00004_181488_182981_SPACER182615,100,32,0,0,3406,3437,1,32,1.87e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2512,GIAP001_0057_d01_CNTG00003_50077_50593_SPACER50472,100,31,0,0,2884,2914,2,32,7.08e-10,60.3,Gilliamella apicola 28_S38
contig_2534,GIAP001_0016_d01_CNTG00005_87588_89449_SPACER88594,100,32,0,0,7694,7725,1,32,4.5e-10,62.2,Gilliamella apicola Ga_177
contig_2534,GIAP001_0016_d01_CNTG00005_87588_89449_SPACER88594,100,32,0,0,8652,8683,32,1,4.5e-10,62.2,Gilliamella apicola Ga_177
contig_2534,GIAP001_0060_d01_CNTG00003_104616_105255_SPACER105195,100,32,0,0,23,54,1,32,4.5e-10,62.2,Gilliamella apicola G3_S3
contig_2534,GIAP001_0059_c01_1946842_1947176_SPACER1947115,100,32,0,0,807,838,1,32,4.5e-10,62.2,Gilliamella apicola wkB1b
contig_2534,GIAP001_0059_c01_1946842_1947176_SPACER1947115,100,32,0,0,15830,15861,32,1,4.5e-10,62.2,Gilliamella apicola wkB1b
contig_2534,GIAP001_0066_d01_CNTG00008_111994_112633_SPACER112023,100,32,0,0,23,54,32,1,4.5e-10,62.2,Gilliamella apicola G1_S23
contig_2534,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13453,100,29,0,0,7490,7518,4,32,2.45e-08,56.4,Gilliamella apicola NO4_S12
contig_2534,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13540,100,29,0,0,7490,7518,4,32,2.45e-08,56.4,Gilliamella apicola NO14_S27
contig_2534,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13784,100,29,0,0,7490,7518,4,32,2.45e-08,56.4,Gilliamella apicola NO12_S17
contig_2534,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13563,100,29,0,0,7490,7518,4,32,2.45e-08,56.4,Gilliamella apicola NO15_S32
contig_2534,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13528,100,29,0,0,7490,7518,4,32,2.45e-08,56.4,Gilliamella apicola NO13_S22
contig_2534,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280319,100,29,0,0,7490,7518,4,32,2.45e-08,56.4,Gilliamella apicola NO1_S2
contig_2534,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275317,100,29,0,0,7490,7518,4,32,2.45e-08,56.4,Gilliamella apicola NO3_S7
contig_2534,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66472,100,29,0,0,7490,7518,29,1,2.45e-08,56.4,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0076_d01_CNTG00013_55314_55464_SPACER55403,100,33,0,0,14138,14170,1,33,1.92e-10,64.1,Gilliamella apicola A-4-12_S26
contig_2536,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13392,100,32,0,0,20184,20215,32,1,7.26e-10,62.2,Gilliamella apicola NO4_S12
contig_2536,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13392,100,32,0,0,749,780,32,1,7.26e-10,62.2,Gilliamella apicola NO4_S12
contig_2536,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13392,100,32,0,0,9554,9585,1,32,7.26e-10,62.2,Gilliamella apicola NO4_S12
contig_2536,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13331,100,32,0,0,21618,21649,32,1,7.26e-10,62.2,Gilliamella apicola NO4_S12
contig_2536,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13331,100,32,0,0,2183,2214,32,1,7.26e-10,62.2,Gilliamella apicola NO4_S12
contig_2536,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13331,100,32,0,0,8120,8151,1,32,7.26e-10,62.2,Gilliamella apicola NO4_S12
contig_2536,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13331,100,32,0,0,27550,27581,1,32,7.26e-10,62.2,Gilliamella apicola NO4_S12
contig_2536,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13479,100,32,0,0,20184,20215,32,1,7.26e-10,62.2,Gilliamella apicola NO14_S27
contig_2536,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13479,100,32,0,0,749,780,32,1,7.26e-10,62.2,Gilliamella apicola NO14_S27
contig_2536,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13479,100,32,0,0,9554,9585,1,32,7.26e-10,62.2,Gilliamella apicola NO14_S27
contig_2536,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13418,100,32,0,0,21618,21649,32,1,7.26e-10,62.2,Gilliamella apicola NO14_S27
contig_2536,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13418,100,32,0,0,2183,2214,32,1,7.26e-10,62.2,Gilliamella apicola NO14_S27
contig_2536,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13418,100,32,0,0,8120,8151,1,32,7.26e-10,62.2,Gilliamella apicola NO14_S27
contig_2536,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13418,100,32,0,0,27550,27581,1,32,7.26e-10,62.2,Gilliamella apicola NO14_S27
contig_2536,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13723,100,32,0,0,20184,20215,32,1,7.26e-10,62.2,Gilliamella apicola NO12_S17
contig_2536,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13723,100,32,0,0,749,780,32,1,7.26e-10,62.2,Gilliamella apicola NO12_S17
contig_2536,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13723,100,32,0,0,9554,9585,1,32,7.26e-10,62.2,Gilliamella apicola NO12_S17
contig_2536,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13662,100,32,0,0,21618,21649,32,1,7.26e-10,62.2,Gilliamella apicola NO12_S17
contig_2536,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13662,100,32,0,0,2183,2214,32,1,7.26e-10,62.2,Gilliamella apicola NO12_S17
contig_2536,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13662,100,32,0,0,8120,8151,1,32,7.26e-10,62.2,Gilliamella apicola NO12_S17
contig_2536,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13662,100,32,0,0,27550,27581,1,32,7.26e-10,62.2,Gilliamella apicola NO12_S17
contig_2536,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13502,100,32,0,0,20184,20215,32,1,7.26e-10,62.2,Gilliamella apicola NO15_S32
contig_2536,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13502,100,32,0,0,749,780,32,1,7.26e-10,62.2,Gilliamella apicola NO15_S32
contig_2536,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13502,100,32,0,0,9554,9585,1,32,7.26e-10,62.2,Gilliamella apicola NO15_S32
contig_2536,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13441,100,32,0,0,21618,21649,32,1,7.26e-10,62.2,Gilliamella apicola NO15_S32
contig_2536,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13441,100,32,0,0,2183,2214,32,1,7.26e-10,62.2,Gilliamella apicola NO15_S32
contig_2536,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13441,100,32,0,0,8120,8151,1,32,7.26e-10,62.2,Gilliamella apicola NO15_S32
contig_2536,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13441,100,32,0,0,27550,27581,1,32,7.26e-10,62.2,Gilliamella apicola NO15_S32
contig_2536,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13467,100,32,0,0,20184,20215,32,1,7.26e-10,62.2,Gilliamella apicola NO13_S22
contig_2536,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13467,100,32,0,0,749,780,32,1,7.26e-10,62.2,Gilliamella apicola NO13_S22
contig_2536,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13467,100,32,0,0,9554,9585,1,32,7.26e-10,62.2,Gilliamella apicola NO13_S22
contig_2536,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13406,100,32,0,0,21618,21649,32,1,7.26e-10,62.2,Gilliamella apicola NO13_S22
contig_2536,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13406,100,32,0,0,2183,2214,32,1,7.26e-10,62.2,Gilliamella apicola NO13_S22
contig_2536,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13406,100,32,0,0,8120,8151,1,32,7.26e-10,62.2,Gilliamella apicola NO13_S22
contig_2536,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13406,100,32,0,0,27550,27581,1,32,7.26e-10,62.2,Gilliamella apicola NO13_S22
contig_2536,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280258,100,32,0,0,20184,20215,32,1,7.26e-10,62.2,Gilliamella apicola NO1_S2
contig_2536,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280258,100,32,0,0,749,780,32,1,7.26e-10,62.2,Gilliamella apicola NO1_S2
contig_2536,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280258,100,32,0,0,9554,9585,1,32,7.26e-10,62.2,Gilliamella apicola NO1_S2
contig_2536,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280197,100,32,0,0,21618,21649,32,1,7.26e-10,62.2,Gilliamella apicola NO1_S2
contig_2536,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280197,100,32,0,0,2183,2214,32,1,7.26e-10,62.2,Gilliamella apicola NO1_S2
contig_2536,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280197,100,32,0,0,8120,8151,1,32,7.26e-10,62.2,Gilliamella apicola NO1_S2
contig_2536,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280197,100,32,0,0,27550,27581,1,32,7.26e-10,62.2,Gilliamella apicola NO1_S2
contig_2536,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275256,100,32,0,0,20184,20215,32,1,7.26e-10,62.2,Gilliamella apicola NO3_S7
contig_2536,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275256,100,32,0,0,749,780,32,1,7.26e-10,62.2,Gilliamella apicola NO3_S7
contig_2536,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275256,100,32,0,0,9554,9585,1,32,7.26e-10,62.2,Gilliamella apicola NO3_S7
contig_2536,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275195,100,32,0,0,21618,21649,32,1,7.26e-10,62.2,Gilliamella apicola NO3_S7
contig_2536,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275195,100,32,0,0,2183,2214,32,1,7.26e-10,62.2,Gilliamella apicola NO3_S7
contig_2536,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275195,100,32,0,0,8120,8151,1,32,7.26e-10,62.2,Gilliamella apicola NO3_S7
contig_2536,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275195,100,32,0,0,27550,27581,1,32,7.26e-10,62.2,Gilliamella apicola NO3_S7
contig_2536,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66594,100,32,0,0,27550,27581,32,1,7.26e-10,62.2,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66594,100,32,0,0,8120,8151,32,1,7.26e-10,62.2,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66594,100,32,0,0,2183,2214,1,32,7.26e-10,62.2,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66594,100,32,0,0,21618,21649,1,32,7.26e-10,62.2,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66533,100,32,0,0,9554,9585,32,1,7.26e-10,62.2,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66533,100,32,0,0,749,780,1,32,7.26e-10,62.2,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66533,100,32,0,0,20184,20215,1,32,7.26e-10,62.2,Gilliamella apicola NO16_S37
contig_2536,GIAP001_0016_d01_CNTG00005_87588_89449_SPACER88594,100,31,0,0,16387,16417,31,1,2.75e-09,60.3,Gilliamella apicola Ga_177
contig_2536,GIAP001_0016_d01_CNTG00005_87588_89449_SPACER88594,100,31,0,0,13228,13258,1,31,2.75e-09,60.3,Gilliamella apicola Ga_177
contig_2584,GIAP001_0085_d01_CNTG00009_77323_77902_SPACER77657,100,33,0,0,4635,4667,33,1,5.56e-11,64.1,Gilliamella apicola P62G
contig_2584,GIAP001_0035_d01_CNTG00005_76098_78325_SPACER77776,100,32,0,0,1408,1439,1,32,2.11e-10,62.2,Gilliamella apicola P83G
contig_2584,GIAP001_0035_d01_CNTG00005_76098_78325_SPACER77776,100,32,0,0,6400,6431,32,1,2.11e-10,62.2,Gilliamella apicola P83G
contig_2584,GIAP001_0039_d01_CNTG00016_23421_23998_SPACER23938,100,32,0,0,4919,4950,32,1,2.11e-10,62.2,Gilliamella apicola A7_S18
contig_2584,GIAP001_0039_d01_CNTG00016_23421_23998_SPACER23511,100,30,0,0,2970,2999,30,1,3.03e-09,58.4,Gilliamella apicola A7_S18
contig_2638,GIAP001_0057_d01_CNTG00003_61875_62442_SPACER62077,100,32,0,0,15030,15061,32,1,8.13e-10,62.2,Gilliamella apicola 28_S38
contig_2638,GIAP001_0057_d01_CNTG00003_61875_62442_SPACER62077,100,32,0,0,17264,17295,1,32,8.13e-10,62.2,Gilliamella apicola 28_S38
contig_2638,GIAP001_0076_d01_CNTG00001_163188_163935_SPACER163456,100,32,0,0,16171,16202,1,32,8.13e-10,62.2,Gilliamella apicola A-4-12_S26
contig_2638,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER728202,100,29,0,0,7385,7413,32,4,4.43e-08,56.4,Gilliamella apicola Ga_178
contig_2638,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER728202,100,29,0,0,24912,24940,4,32,4.43e-08,56.4,Gilliamella apicola Ga_178
contig_2639,GIAP001_0022_d01_CNTG00002_202231_202687_SPACER202443,100,33,0,0,13771,13803,1,33,1.47e-10,64.1,Gilliamella apicola G5_S5
contig_2639,GIAP001_0052_d01_CNTG00047_3565_5058_SPACER4205,100,32,0,0,19895,19926,32,1,5.56e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2639,GIAP001_0009_d01_CNTG00026_218_1711_SPACER858,100,32,0,0,19895,19926,32,1,5.56e-10,62.2,Gilliamella apicola AW13_S29
contig_2639,GIAP001_0091_d01_CNTG00058_3759_5252_SPACER4581,100,32,0,0,19895,19926,1,32,5.56e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2639,GIAP001_0017_d01_CNTG00007_97973_99466_SPACER98795,100,32,0,0,19895,19926,1,32,5.56e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2639,GIAP001_0041_d01_CNTG00004_181488_182981_SPACER182310,100,32,0,0,19895,19926,1,32,5.56e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2639,GIAP001_0076_d01_CNTG00001_163188_163935_SPACER163456,100,32,0,0,5772,5803,1,32,5.56e-10,62.2,Gilliamella apicola A-4-12_S26
contig_2639,GIAP001_0004_d01_CNTG00003_350323_350530_SPACER350411,100,30,0,0,14693,14722,3,32,7.99e-09,58.4,Gilliamella apicola ESL0297
contig_2639,GIAP001_0013_d01_CNTG00008_95296_95564_SPACER95445,100,28,0,0,5075,5102,4,31,1.15e-07,54.5,Gilliamella apicola ESL0232
contig_2640,GIAP001_0022_d01_CNTG00002_202231_202687_SPACER202443,100,33,0,0,6827,6859,1,33,2.15e-10,64.1,Gilliamella apicola G5_S5
contig_2640,GIAP001_0091_d01_CNTG00058_3759_5252_SPACER4581,100,32,0,0,12930,12961,1,32,8.17e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2640,GIAP001_0052_d01_CNTG00047_3565_5058_SPACER4205,100,32,0,0,12930,12961,32,1,8.17e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2640,GIAP001_0022_d01_CNTG00031_2864_2953_SPACER2893,100,32,0,0,16444,16475,32,1,8.17e-10,62.2,Gilliamella apicola G5_S5
contig_2640,GIAP001_0009_d01_CNTG00026_218_1711_SPACER858,100,32,0,0,12930,12961,32,1,8.17e-10,62.2,Gilliamella apicola AW13_S29
contig_2640,GIAP001_0084_d01_CNTG00020_29266_29844_SPACER29723,100,32,0,0,24296,24327,1,32,8.17e-10,62.2,Gilliamella apicola A9_S9
contig_2640,GIAP001_0051_d01_CNTG00019_40432_41010_SPACER40889,100,32,0,0,24296,24327,1,32,8.17e-10,62.2,Gilliamella apicola A8_S4
contig_2640,GIAP001_0009_d01_CNTG00019_25945_26523_SPACER26035,100,32,0,0,24296,24327,32,1,8.17e-10,62.2,Gilliamella apicola AW13_S29
contig_2640,GIAP001_0022_d01_CNTG00013_13445_13962_SPACER13535,100,32,0,0,15617,15648,1,32,8.17e-10,62.2,Gilliamella apicola G5_S5
contig_2640,GIAP001_0081_d01_CNTG00010_94472_95415_SPACER95050,100,32,0,0,14539,14570,1,32,8.17e-10,62.2,Gilliamella apicola Ga_178
contig_2640,GIAP001_0081_d01_CNTG00010_90646_91040_SPACER90675,100,32,0,0,21769,21800,1,32,8.17e-10,62.2,Gilliamella apicola Ga_178
contig_2640,GIAP001_0017_d01_CNTG00007_97973_99466_SPACER98795,100,32,0,0,12930,12961,1,32,8.17e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2640,GIAP001_0041_d01_CNTG00004_181488_182981_SPACER182310,100,32,0,0,12930,12961,1,32,8.17e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2640,GIAP001_0041_d01_CNTG00003_18000_18578_SPACER18457,100,32,0,0,24296,24327,1,32,8.17e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2640,GIAP001_0017_d01_CNTG00002_193132_193710_SPACER193222,100,32,0,0,24296,24327,32,1,8.17e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2640,GIAP001_0091_d01_CNTG00002_168275_168853_SPACER168365,100,32,0,0,24296,24327,32,1,8.17e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2640,GIAP001_0052_d01_CNTG00002_20995_21573_SPACER21452,100,32,0,0,24296,24327,1,32,8.17e-10,62.2,Gilliamella apicola A-2-24_S10
